id,host_id,host_name,neighbourhood,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,name,rating,number_of_bedrooms,number_of_beds,number_of_baths,suburb,price_class,Longitude,Latitude
30782666,230311746,Craig And Graeme,Melbourne,Private room,85,7,46,2021-05-25,0.81,1,0,0,Home in Carlton,4.93,1,1,1,Carlton,cheap,144.9746,-37.79718
32597427,51542647,Leandro,Melbourne,Entire home/apt,85,2,4,2019-07-23,0.07,1,0,0,Rental unit in Melbourne,4.67,1,1,1,Melbourne,cheap,144.96032,-37.80947
39060255,55061509,Anita,Melbourne,Private room,85,2,12,2020-03-25,0.25,3,0,0,Rental unit in North Melbourne,5,1,1,1,North Melbourne,cheap,144.9395,-37.7952
39596813,304244250,Home,Melbourne,Entire home/apt,85,1,7,2020-02-06,0.16,1,0,0,Rental unit in Melbourne,4,1,1,1,Melbourne,cheap,144.95946,-37.80744
39476794,154630235,Josh,Melbourne,Entire home/apt,85,1,3,2020-01-01,0.06,1,0,0,Rental unit in Melbourne,5,2,2,1,Melbourne,cheap,144.96168,-37.80825
40571150,81006749,Echo,Melbourne,Private room,85,1,10,2021-08-29,0.22,1,0,0,Townhouse in Kensington,4.5,1,1,2,Kensington (Vic.),cheap,144.92276,-37.79536
41051387,76510215,Annabelle,Melbourne,Entire home/apt,85,1,8,2020-03-09,0.18,9,0,0,Rental unit in West Melbourne,3.71,1,2,1,North Melbourne,cheap,144.95063,-37.81049
48351613,44367295,Shivan,Melbourne,Private room,85,2,99,2023-08-25,3.33,4,164,43,Rental unit in Melbourne,4.92,1,1,1,Melbourne,cheap,144.95934,-37.80832
49131791,102581788,Alice,Melbourne,Private room,85,1,13,2023-07-23,0.61,5,312,6,Condo in Melbourne,5,1,2,1.5,Melbourne,cheap,144.960907,-37.811424
53801913,102581788,Alice,Melbourne,Private room,85,1,27,2023-08-25,1.32,5,306,25,Condo in Melbourne,4.93,1,2,1,Melbourne,cheap,144.960938,-37.811375
663752828678296192,298742713,Cuong,Melbourne,Entire home/apt,85,1,129,2023-09-03,9.17,1,149,109,Rental unit in Melbourne,4.72,1,1,1,Melbourne,cheap,144.96102,-37.809
690986575592124672,79828025,Anais,Melbourne,Private room,85,1,13,2023-03-04,1.01,1,0,11,Serviced apartment in Carlton,4.31,1,1,1,Carlton,cheap,144.96266,-37.80656
690283191095651968,412803321,Fresh Onn,Melbourne,Entire home/apt,85,2,19,2023-07-12,1.47,80,48,17,Rental unit in Melbourne,4.47,1,1,1,Melbourne,cheap,144.96259,-37.80924
796143039805424512,56309430,Vivian,Melbourne,Private room,85,14,3,2023-06-30,0.49,1,147,3,Rental unit in Melbourne,5,2,2,1,Melbourne,cheap,144.9628184,-37.812564
861098238174615168,244693455,Cozy,Melbourne,Entire home/apt,85,3,3,2023-06-24,0.79,16,76,3,Rental unit in Melbourne,4.67,1,1,1,Melbourne,cheap,144.9561,-37.81912
571820339308703872,393990420,Houst,Melbourne,Entire home/apt,84,2,16,2022-09-23,0.91,16,0,3,Rental unit in East Melbourne,4.31,1,1,1,East Melbourne,cheap,144.98638,-37.81059
595708040162092928,175940808,Nivi,Melbourne,Private room,84,1,43,2023-09-04,2.52,1,71,24,Rental unit in Southbank,4.93,1,1,1,Southbank,cheap,144.96046,-37.8225
692143785088902528,253135155,Chunqi,Melbourne,Entire home/apt,84,1,63,2023-08-19,4.93,6,84,57,Rental unit in Southbank,4.68,1,1,1,Southbank,cheap,144.96873,-37.82849
730818149813277312,44367295,Shivan,Melbourne,Private room,84,2,29,2023-08-13,3.28,4,174,29,Rental unit in Melbourne,4.83,1,1,1,Melbourne,cheap,144.96127,-37.80814
816361096194234880,121433940,Thomas,Melbourne,Private room,84,1,11,2023-09-04,6.35,1,283,11,Rental unit in West Melbourne,5,1,1,2,North Melbourne,cheap,144.9483319,-37.8075974
893055908994335232,90105562,Tony,Melbourne,Private room,84,2,9,2023-07-18,2.6,1,0,9,Rental unit in Melbourne,5,1,1,1,Melbourne,cheap,144.95475,-37.81485
14044018,3356028,Kai,Melbourne,Private room,83,3,25,2017-05-28,0.29,1,0,0,Rental unit in Brunswick,4.96,1,1,1,Carlton North - Princes Hill,cheap,144.96151,-37.77881
20888672,150040585,Su,Melbourne,Private room,83,1,96,2023-08-22,1.33,2,212,23,Rental unit in Southbank,4.91,2,1,1,Southbank,cheap,144.96518,-37.82395
28503699,3960088,Cindy,Melbourne,Private room,83,2,27,2023-06-12,2.79,3,179,27,Rental unit in South Yarra,5,1,1,1,South Yarra - West,cheap,144.98102,-37.83765
36218892,215947141,Gloria,Melbourne,Entire home/apt,83,1,44,2020-03-19,0.87,1,0,0,Rental unit in Melbourne,4.75,2,2,1,Melbourne,cheap,144.95288,-37.81381
631638854773738496,55349800,Haniff,Melbourne,Private room,83,4,50,2023-08-30,3.31,3,124,38,Rental unit in Melbourne,4.98,1,1,1.5,Melbourne,cheap,144.960029124594,-37.810083850014
669403293860829184,393990420,Houst,Melbourne,Entire home/apt,83,2,27,2023-08-09,1.97,16,339,22,Rental unit in South Yarra,4.59,1,1,1,South Yarra - West,cheap,144.98705,-37.83494
757427327376939776,81582575,Welcome Rentals,Melbourne,Entire home/apt,83,2,37,2023-08-31,3.91,12,161,37,Rental unit in Melbourne,4.59,1,2,1,Melbourne,cheap,144.9564,-37.82147
6308924,775624,Kathe,Melbourne,Entire home/apt,82,7,130,2023-02-19,1.31,1,101,6,Rental unit in North Melbourne,4.84,Studio,1,1,North Melbourne,cheap,144.95388,-37.80367
8312001,975828,Carmel And Carlos,Melbourne,Private room,82,3,46,2023-04-01,0.47,1,58,18,Condo in South Melbourne,4.8,1,1,1,Southbank,cheap,144.968841552734,-37.8304290771484
10501422,31332618,Dhina And Liam,Melbourne,Private room,82,3,32,2017-01-19,0.35,1,0,0,Rental unit in Melbourne,4.68,1,1,1,Melbourne,cheap,144.96043,-37.81305
15915130,56765766,Kym,Melbourne,Entire home/apt,82,2,191,2023-07-08,2.4,1,78,38,Guest suite in Kensington,4.93,1,1,1,Kensington (Vic.),cheap,144.92038,-37.79598
17849748,119588442,Becky,Melbourne,Entire home/apt,82,1,74,2020-03-25,1.42,1,0,0,Rental unit in Melbourne,4.81,1,2,1,Melbourne,cheap,144.95987,-37.81104
29665298,34310230,Karen,Melbourne,Private room,82,2,14,2023-08-19,0.28,2,277,7,Rental unit in Carlton,4.71,1,1,1,Carlton,cheap,144.96456,-37.80384
40634589,301393100,Aron,Melbourne,Entire home/apt,82,1,7,2020-03-01,0.15,6,0,0,Rental unit in West Melbourne,4.43,1,1,1,North Melbourne,cheap,144.95122,-37.80978
53632417,259765899,Chi,Melbourne,Entire home/apt,82,5,11,2023-06-15,0.71,1,77,9,Rental unit in Parkville,4.55,1,2,1,Parkville,cheap,144.95811,-37.7868
