id,host_id,host_name,neighbourhood,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,name,rating,number_of_bedrooms,number_of_beds,number_of_baths,suburb,price_class,Longitude,Latitude,geometry,nearby_stops
4192637,21753170,Nicky,Melbourne,Entire home/apt,1800,2,18,2019-07-27,0.17,1,0,0,Townhouse in Fitzroy,4.83,7,16,3.0,Carlton,expensive,144.97342,-37.80255,POINT (321586.34847378935 5814157.632117558),"""11-Melbourne Museum/Nicholson St (Fitzroy)"", ""13-Gertrude St/Brunswick St (Fitzroy)"", ""15-St David St/Brunswick St (Fitzroy)"", ""13-Johnston St/Nicholson St (Fitzroy)"", ""14-King William St/Brunswick St (Fitzroy)"", ""12-Moor St/Nicholson St (Fitzroy)"", ""14-Hanover St/Brunswick St (Fitzroy)"", ""15-Bell St/Brunswick St (Fitzroy)"", ""13-Brunswick St/Gertrude St (Fitzroy)"""
839204998970264064,187215364,Ernst,Melbourne,Entire home/apt,1147,3,7,2023-07-31,1.41,5,104,7,Rental unit in Southbank,4.57,5,9,3.0,Southbank,expensive,144.960562014894,-37.8257817253397,POINT (320510.535893787 5811555.064109827),"""115-Casino East/Queens Bridge St (Southbank)"", ""126-City Rd/Clarendon St (South Melbourne)"", ""115-Casino/Southbank/Queens Bridge St (Southbank)"", ""125-Port Junction/79 Whiteman St (Southbank)"", ""124A-Casino/MCEC/Clarendon St (Southbank)"", ""116-City Rd/Kings Way (Southbank)"", ""125-Clarendon St/Whiteman St (Southbank)"""
30183476,118257022,Joseph,Melbourne,Entire home/apt,729,3,36,2020-02-23,0.62,11,0,0,Rental unit in Docklands,4.53,3,2,3.0,Docklands,expensive,144.93676,-37.81622,POINT (318392.0732317526 5812570.078267049),"""D11-Waterfront City/Docklands Dr (Docklands)"", ""D10-New Quay Prom/Docklands Dr (Docklands)"""
40874392,184910986,Zus,Melbourne,Entire home/apt,714,1,8,2023-02-25,0.18,6,325,3,Townhouse in Docklands,4.75,Studio,5,3.0,Docklands,expensive,144.94206,-37.82004,POINT (318867.97304793104 5812156.4784305),"""D18-Bourke St/Collins St (Docklands)"", ""D17-Merchant St/Collins St (Docklands)"", ""D3-Stadium Precinct/Harbour Esp (Docklands)"""
43146265,12590811,Sian,Melbourne,Entire home/apt,700,4,70,2023-08-24,1.76,12,307,25,Rental unit in Melbourne,4.93,3,3,3.0,Melbourne,expensive,144.96193,-37.80798,POINT (320587.8423733597 5813533.08257205),"""7-Queen Victoria Market/Elizabeth St (Melbourne City)"", ""4-Queen St/La Trobe St (Melbourne City)"", ""8-Melbourne Central Station/Swanston St (Melbourne City)"", ""4-Queensberry St/Swanston St (Carlton)"", ""6-Swanston St/La Trobe St (Melbourne City)"", ""7-Russell St/La Trobe St (Melbourne City)"", ""5-Melbourne Central Station/Elizabeth St (Melbourne City)"", ""5-Elizabeth St/La Trobe St (Melbourne City)"", ""7-RMIT University/Swanston St (Melbourne City)"""
754497247691432960,10185622,Katie,Melbourne,Entire home/apt,673,3,22,2023-08-21,2.33,5,182,22,Rental unit in Melbourne,4.82,4,6,3.0,Melbourne,expensive,144.96600342,-37.80789948,POINT (320946.2705308924 5813549.83305523),"""9-Victoria St/La Trobe St (Melbourne City)"", ""8-Melbourne Central Station/Swanston St (Melbourne City)"", ""6-Swanston St/La Trobe St (Melbourne City)"", ""7-Russell St/La Trobe St (Melbourne City)"", ""8-Exhibition St/La Trobe St (Melbourne City)"", ""7-RMIT University/Swanston St (Melbourne City)"", ""9-La Trobe St/Victoria St (Melbourne City)"", ""5-Melbourne Central Station/Elizabeth St (Melbourne City)"", ""5-Elizabeth St/La Trobe St (Melbourne City)"", ""4-Queensberry St/Swanston St (Carlton)"""
688527523024820736,473859690,Maxine,Melbourne,Entire home/apt,628,2,7,2023-07-01,0.61,1,87,7,Rental unit in Southbank,4.86,3,4,3.0,Southbank,expensive,144.964278469344,-37.8227672410238,POINT (320830.3613455536 5811896.707398536),"""115-Casino East/Queens Bridge St (Southbank)"", ""18-Grant St/Sturt St (Southbank)"", ""1-Flinders St/Queens Bridge St (Melbourne City)"", ""3-Market St/Flinders St (Melbourne City)"", ""115-Casino/Southbank/Queens Bridge St (Southbank)"", ""14-Arts Precinct/St Kilda Rd (Southbank)"", ""116-City Rd/Kings Way (Southbank)"", ""17-Arts Precinct/Sturt St (Southbank)"", ""4-Elizabeth St/Flinders St (Melbourne City)"""
41732761,46333372,Nate,Melbourne,Entire home/apt,595,2,3,2020-06-21,0.07,14,0,0,Rental unit in Southbank,5.0,4,4,3.0,Southbank,expensive,144.96393,-37.82408,POINT (320802.86414226727 5811750.366788169),"""115-Casino East/Queens Bridge St (Southbank)"", ""18-Grant St/Sturt St (Southbank)"", ""115-Casino/Southbank/Queens Bridge St (Southbank)"", ""116-City Rd/Kings Way (Southbank)"", ""19-Miles St/Sturt St (Southbank)"", ""17-Arts Precinct/Sturt St (Southbank)"""
791396867073500032,303596830,Dave,Melbourne,Entire home/apt,590,2,13,2023-08-25,1.67,22,338,13,Rental unit in Southbank,4.77,3,3,3.0,Southbank,expensive,144.96346145589,-37.8224135503316,POINT (320757.5902684489 5811934.387282455),"""115-Casino East/Queens Bridge St (Southbank)"", ""2-Flinders Lane/Market St (Melbourne City)"", ""18-Grant St/Sturt St (Southbank)"", ""1-Flinders St/Queens Bridge St (Melbourne City)"", ""3-Market St/Flinders St (Melbourne City)"", ""115-Casino/Southbank/Queens Bridge St (Southbank)"", ""116-City Rd/Kings Way (Southbank)"", ""17-Arts Precinct/Sturt St (Southbank)"", ""4-Elizabeth St/Flinders St (Melbourne City)"""
777202720144658048,453534529,Gloria,Melbourne,Entire home/apt,525,2,23,2023-08-28,2.74,1,108,23,Vacation home in Southbank,4.91,4,5,3.0,Southbank,expensive,144.96911,-37.82567,POINT (321262.64725997817 5811583.858122902),"""18-Grant St/Sturt St (Southbank)"", ""19-Shrine of Remembrance/St Kilda Rd (Melbourne City)"", ""17-Grant St-Police Memorial/St Kilda Rd (Southbank)"", ""14-Arts Precinct/St Kilda Rd (Southbank)"", ""19-Miles St/Sturt St (Southbank)"", ""17-Arts Precinct/Sturt St (Southbank)"""
897775012098191232,439614306,Myka,Melbourne,Entire home/apt,491,2,15,2023-08-31,5.0,50,75,15,Rental unit in Melbourne,4.4,4,4,3.0,Melbourne,expensive,144.962210989366,-37.8133261908484,POINT (320625.521208102 5812940.376283791),"""3-William St/Bourke St (Melbourne City)"", ""5-Elizabeth St/Collins St (Melbourne City)"", ""3-William St/Collins St (Melbourne City)"", ""4-Queen St/La Trobe St (Melbourne City)"", ""8-Melbourne Central Station/Swanston St (Melbourne City)"", ""6-Swanston St/La Trobe St (Melbourne City)"", ""5-Elizabeth St/Bourke St (Melbourne City)"", ""3-Bourke Street Mall/Elizabeth St (Melbourne City)"", ""11-City Square/Swanston St (Melbourne City)"", ""4-Queen St/Bourke St (Melbourne City)"", ""6-Melbourne Town Hall/Collins St (Melbourne City)"", ""5-Melbourne Central Station/Elizabeth St (Melbourne City)"", ""5-Elizabeth St/La Trobe St (Melbourne City)"", ""10-Bourke Street Mall/Swanston St (Melbourne City)"", ""6-Swanston St/Bourke St (Melbourne City)"", ""2-Collins St/Elizabeth St (Melbourne City)"", ""7-Flagstaff Railway Station/William St (Melbourne City)"", ""5-Bourke St/William St (Melbourne City)"""
847390215902041728,157873105,Aaron,Melbourne,Entire home/apt,461,3,10,2023-08-14,2.05,50,62,10,Rental unit in Southbank,4.5,4,6,3.0,Southbank,expensive,144.961563577744,-37.8241891905919,POINT (320594.8347695167 5811733.706572644),"""115-Casino East/Queens Bridge St (Southbank)"", ""126-City Rd/Clarendon St (South Melbourne)"", ""18-Grant St/Sturt St (Southbank)"", ""115-Casino/Southbank/Queens Bridge St (Southbank)"", ""124A-Casino/MCEC/Clarendon St (Southbank)"", ""116-City Rd/Kings Way (Southbank)"", ""125-Clarendon St/Whiteman St (Southbank)"", ""17-Arts Precinct/Sturt St (Southbank)"""
816182313087855616,104431444,James,Melbourne,Entire home/apt,398,1,11,2023-08-26,4.78,47,130,11,Rental unit in Melbourne,4.91,4,4,3.0,Melbourne,expensive,144.957132032611,-37.8138550438219,POINT (320179.6867436309 5812871.925628773),"""3-William St/Bourke St (Melbourne City)"", ""3-William St/Collins St (Melbourne City)"", ""4-Queen St/La Trobe St (Melbourne City)"", ""1-Spencer St/La Trobe St (Melbourne City)"", ""120-Lonsdale St/Spencer St (Melbourne City)"", ""3-Bourke Street Mall/Elizabeth St (Melbourne City)"", ""3-William St/La Trobe St (Melbourne City)"", ""4-Queen St/Bourke St (Melbourne City)"", ""119-La Trobe St/Spencer St (Melbourne City)"", ""2-King St/La Trobe St (Melbourne City)"", ""4-Collins St/William St (Melbourne City)"", ""1-Spencer St/Bourke St (Melbourne City)"", ""8-Franklin St/William St (Melbourne City)"", ""7-Flagstaff Railway Station/William St (Melbourne City)"", ""5-Bourke St/William St (Melbourne City)"""
779943540252072320,437212914,Southbank,Melbourne,Entire home/apt,392,3,6,2023-07-14,2.4,9,23,6,Rental unit in Southbank,4.67,3,3,3.0,Southbank,expensive,144.96429,-37.82214,POINT (320829.85918903747 5811966.332107212),"""1-Flinders Street Railway Station/Elizabeth St (Melbourne City)"", ""115-Casino East/Queens Bridge St (Southbank)"", ""18-Grant St/Sturt St (Southbank)"", ""3-Market St/Flinders St (Melbourne City)"", ""1-Flinders St/Queens Bridge St (Melbourne City)"", ""115-Casino/Southbank/Queens Bridge St (Southbank)"", ""14-Arts Precinct/St Kilda Rd (Southbank)"", ""17-Arts Precinct/Sturt St (Southbank)"", ""4-Elizabeth St/Flinders St (Melbourne City)"""
735000923577418112,483097132,Patricia,Melbourne,Entire home/apt,386,2,31,2023-08-20,3.05,1,64,31,Serviced apartment in Docklands,4.87,3,3,3.0,Docklands,expensive,144.95509,-37.82117,POINT (320017.69161325693 5812056.278484598),"""1-Spencer St/Flinders St (Melbourne City)"", ""D5-South Wharf/Wurundjeri Way (Docklands)"", ""2-Melbourne Aquarium/Flinders St (Melbourne City)"", ""122-Southern Cross Railway Station/Spencer St (Melbourne City)"", ""D15-Batman's Hill/Collins St (Docklands)"", ""124-Batman Park/Spencer St (Melbourne City)"", ""D6-Flinders Street West/Flinders St (Docklands)"", ""124A-Casino/MCEC/Clarendon St (Southbank)"", ""D14-Southern Cross Station/Collins St (Docklands)"", ""1-Spencer St/Bourke St (Melbourne City)"", ""D6-Victoria Police Centre/Flinders St (Southbank)"", ""1-Spencer St/Collins St (Melbourne City)"", ""3-William St/Flinders Lane (Melbourne City)"""
27892840,161294569,Yelena,Melbourne,Entire home/apt,375,2,27,2019-02-17,0.45,1,0,0,Rental unit in Docklands,4.78,3,7,3.0,Docklands,expensive,144.94798,-37.8137,POINT (319373.6290907398 5812871.471197987),"""1-Spencer St/La Trobe St (Melbourne City)"", ""D3-Stadium Precinct/Harbour Esp (Docklands)"", ""120-Lonsdale St/Spencer St (Melbourne City)"", ""D1-Stadium Precinct/La Trobe St (Docklands)"", ""119-Spencer St/La Trobe St (Melbourne City)"", ""D2-CentralPier/Harbour Esp (Docklands)"", ""119-La Trobe St/Spencer St (Melbourne City)"", ""D2-Central Pier/Harbour Esp (Docklands)"""
6915756,36247458,Sara,Melbourne,Entire home/apt,370,2,13,2017-07-10,0.13,1,0,0,Townhouse in West Melbourne,4.85,3,3,3.0,North Melbourne,expensive,144.94288,-37.80557,POINT (318904.794664481 5813763.7532675285),"""14-Queensberry St/Abbotsford St (North Melbourne)"", ""14-Abbotsford St/Queensberry St (North Melbourne)"""
782804033919151360,354885434,Quickstay,Melbourne,Entire home/apt,363,3,24,2023-08-25,3.2,24,129,24,Rental unit in East Melbourne,4.88,3,4,3.0,East Melbourne,expensive,144.97831,-37.81631,POINT (322049.93552031444 5812640.069649113),"""8-Spring St/Flinders St (Melbourne City)"", ""9-Lansdowne St/Wellington Pde (Melbourne City)"", ""7A-William Barak Bridge/Melbourne Park (Melbourne City)"", ""9-Lansdowne St/Wellington Pde (East Melbourne)"", ""7B-Rod Laver Arena/MCG Gates 1-3 (Melbourne City)"", ""10-Jolimont Rd/Wellington Pde (East Melbourne)"""
891583927853661312,514779848,Donna,Melbourne,Entire home/apt,308,2,5,2023-08-27,2.42,2,187,5,Home in Docklands,3.6,3,3,3.0,Docklands,expensive,144.9364,-37.8149,POINT (318357.1463562664 5812715.854137685),"""D10-NewQuay Prom/Docklands Dr (Docklands)"", ""D11-Waterfront City/Docklands Dr (Docklands)"", ""D10-New Quay Prom/Docklands Dr (Docklands)"""
24609190,293526132,MaisonNets,Melbourne,Entire home/apt,308,3,103,2023-08-27,1.6,11,277,31,Rental unit in Melbourne,4.78,3,4,3.0,Melbourne,expensive,144.95542,-37.81718,POINT (320037.0475763122 5812499.670171473),"""3-William St/Bourke St (Melbourne City)"", ""3-William St/Collins St (Melbourne City)"", ""2-Flinders Lane/Market St (Melbourne City)"", ""1-Spencer St/Flinders St (Melbourne City)"", ""2-Melbourne Aquarium/Flinders St (Melbourne City)"", ""120-Lonsdale St/Spencer St (Melbourne City)"", ""3-William St/Flinders Lane (Melbourne City)"", ""122-Southern Cross Railway Station/Spencer St (Melbourne City)"", ""124-Batman Park/Spencer St (Melbourne City)"", ""D14-Southern Cross Station/Collins St (Docklands)"", ""4-Collins St/William St (Melbourne City)"", ""4-Queen St/Bourke St (Melbourne City)"", ""1-Spencer St/Bourke St (Melbourne City)"", ""1-Spencer St/Collins St (Melbourne City)"", ""5-Bourke St/William St (Melbourne City)"""
914035527821878400,104431444,James,Melbourne,Entire home/apt,278,1,3,2023-08-20,1.53,47,176,3,Rental unit in Docklands,5.0,3,3,3.0,Docklands,expensive,144.9532,-37.82222,POINT (319853.8794155012 5811936.119522059),"""D16-Harbour Esp/Collins St (Docklands)"", ""D5-South Wharf/Wurundjeri Way (Docklands)"", ""2-Melbourne Aquarium/Flinders St (Melbourne City)"", ""122-Southern Cross Railway Station/Spencer St (Melbourne City)"", ""D15-Batman's Hill/Collins St (Docklands)"", ""124-Batman Park/Spencer St (Melbourne City)"", ""D6-Flinders Street West/Flinders St (Docklands)"", ""124A-Casino/MCEC/Clarendon St (Southbank)"", ""D14-Southern Cross Station/Collins St (Docklands)"", ""125-Clarendon St/Whiteman St (Southbank)"", ""D6-Victoria Police Centre/Flinders St (Southbank)"", ""1-Spencer St/Collins St (Melbourne City)"", ""D4-Docklands Park/Harbour Esp (Docklands)"", ""1-Spencer St/Flinders St (Melbourne City)"""
857190284924649600,279001183,MadeComfy,Melbourne,Entire home/apt,262,1,8,2023-08-12,2.58,250,273,8,Rental unit in East Melbourne,4.63,3,4,3.0,East Melbourne,expensive,144.979861726588,-37.8176674284763,POINT (322189.7910444919 5812492.396704014),"""11-Jolimont Station-MCG/Wellington Pde (East Melbourne)"", ""9-Lansdowne St/Wellington Pde (Melbourne City)"", ""7A-William Barak Bridge/Melbourne Park (Melbourne City)"", ""9-Lansdowne St/Wellington Pde (East Melbourne)"", ""7B-Rod Laver Arena/MCG Gates 1-3 (Melbourne City)"", ""10-Jolimont Rd/Wellington Pde (East Melbourne)"""
873470813255848832,29202051,Gill,Melbourne,Entire home/apt,219,2,17,2023-09-04,3.78,2,6,17,Home in Docklands,4.94,3,3,3.0,Docklands,expensive,144.944294192541,-37.8188289818094,POINT (319061.68159122433 5812295.191883044),"""D16-Harbour Esp/Collins St (Docklands)"", ""D3-Stadium Precinct/Harbour Esp (Docklands)"", ""D18-Bourke St/Collins St (Docklands)"", ""D17-Merchant St/Collins St (Docklands)"", ""D2-Central Pier/Harbour Esp (Docklands)"", ""D4-Docklands Park/Harbour Esp (Docklands)"""
706244183943839744,378158616,Lucky,Melbourne,Entire home/apt,197,3,24,2023-05-28,2.08,1,64,24,Condo in Southbank,4.75,2,2,3.0,Southbank,expensive,144.96108,-37.82496,POINT (320554.1374253451 5811647.243509211),"""115-Casino East/Queens Bridge St (Southbank)"", ""126-City Rd/Clarendon St (South Melbourne)"", ""18-Grant St/Sturt St (Southbank)"", ""115-Casino/Southbank/Queens Bridge St (Southbank)"", ""125-Port Junction/79 Whiteman St (Southbank)"", ""124A-Casino/MCEC/Clarendon St (Southbank)"", ""116-City Rd/Kings Way (Southbank)"", ""125-Clarendon St/Whiteman St (Southbank)"""
30805083,117381935,Stephen,Melbourne,Entire home/apt,80,1,8,2020-12-22,0.14,1,0,0,Home in Melbourne,4.43,2,2,3.0,Melbourne,cheap,144.95302,-37.81566,POINT (319822.0819300796 5812663.711787295),"""3-William St/Bourke St (Melbourne City)"", ""1-Spencer St/La Trobe St (Melbourne City)"", ""120-Lonsdale St/Spencer St (Melbourne City)"", ""122-Southern Cross Railway Station/Spencer St (Melbourne City)"", ""119-Spencer St/La Trobe St (Melbourne City)"", ""D14-Southern Cross Station/Collins St (Docklands)"", ""119-La Trobe St/Spencer St (Melbourne City)"", ""2-King St/La Trobe St (Melbourne City)"", ""1-Spencer St/Bourke St (Melbourne City)"", ""1-Spencer St/Collins St (Melbourne City)"", ""7-Flagstaff Railway Station/William St (Melbourne City)"", ""5-Bourke St/William St (Melbourne City)"""
639245032757462912,90729398,Flexistayz,Melbourne,Private room,69,7,8,2023-07-16,0.56,327,53,5,Home in Melbourne,4.0,1,1,3.0,Carlton,cheap,144.95905,-37.8033,POINT (320322.9435160006 5814046.868574704),"""7-Queen Victoria Market/Elizabeth St (Melbourne City)"", ""3-Lincoln Square/Swanston St (Carlton)"", ""10-Royal Melbourne Hospital/Royal Pde (Parkville)"", ""4-Queensberry St/Swanston St (Carlton)"", ""10-Victoria St/Peel St (West Melbourne)"", ""10-Royal Melbourne Hospital/Royal Pde (Melbourne City)"", ""12-Flemington Rd/Peel St (North Melbourne)"", ""8-Peel St/Victoria St (Melbourne City)"", ""11-Queensberry St/Peel St (North Melbourne)"", ""9-Pelham St/Elizabeth St (Melbourne City)"""
665542426318318080,90729398,Flexistayz,Melbourne,Private room,68,7,6,2023-06-02,0.45,327,90,5,Home in Melbourne,4.33,1,1,3.0,North Melbourne,cheap,144.95698,-37.80379,POINT (320141.8785602579 5813988.512122991),"""7-Queen Victoria Market/Elizabeth St (Melbourne City)"", ""10-Royal Melbourne Hospital/Royal Pde (Parkville)"", ""9-Howard St/Victoria St (Melbourne City)"", ""9-Queen Victoria Market/39 Peel St (North Melbourne)"", ""10-Chetwynd St/Victoria St (Melbourne City)"", ""10-Royal Melbourne Hospital/Royal Pde (Melbourne City)"", ""10-Victoria St/Peel St (West Melbourne)"", ""12-Flemington Rd/Peel St (North Melbourne)"", ""8-Peel St/Victoria St (Melbourne City)"", ""11-Queensberry St/Peel St (North Melbourne)"", ""14-Royal Melbourne Hospital/Flemington Rd (North Melbourne)"", ""9-Queen Victoria Market/Peel St (North Melbourne)"", ""9-Pelham St/Elizabeth St (Melbourne City)"", ""9-William St/Victoria St (Melbourne City)"""
40759480,90729398,Flexistayz,Melbourne,Private room,65,7,8,2023-04-09,0.24,327,90,4,Home in Melbourne,3.75,1,1,3.0,Carlton,cheap,144.95899,-37.80512,POINT (320322.07248552085 5813844.794982041),"""7-Queen Victoria Market/Elizabeth St (Melbourne City)"", ""3-Lincoln Square/Swanston St (Carlton)"", ""9-Howard St/Victoria St (Melbourne City)"", ""9-Queen Victoria Market/39 Peel St (North Melbourne)"", ""4-Queensberry St/Swanston St (Carlton)"", ""10-Victoria St/Peel St (West Melbourne)"", ""12-Flemington Rd/Peel St (North Melbourne)"", ""8-Peel St/Victoria St (Melbourne City)"", ""11-Queensberry St/Peel St (North Melbourne)"", ""7-RMIT University/Swanston St (Melbourne City)"", ""9-Queen Victoria Market/Peel St (North Melbourne)"", ""9-Pelham St/Elizabeth St (Melbourne City)"", ""9-William St/Victoria St (Melbourne City)"""
639448660987391488,90729398,Flexistayz,Melbourne,Private room,65,7,9,2023-05-07,0.75,327,90,9,Home in Melbourne,4.0,1,1,3.0,Carlton,cheap,144.95877,-37.80369,POINT (320299.2362706137 5814003.053283552),"""7-Queen Victoria Market/Elizabeth St (Melbourne City)"", ""3-Lincoln Square/Swanston St (Carlton)"", ""10-Royal Melbourne Hospital/Royal Pde (Parkville)"", ""9-Queen Victoria Market/39 Peel St (North Melbourne)"", ""4-Queensberry St/Swanston St (Carlton)"", ""10-Victoria St/Peel St (West Melbourne)"", ""10-Royal Melbourne Hospital/Royal Pde (Melbourne City)"", ""12-Flemington Rd/Peel St (North Melbourne)"", ""8-Peel St/Victoria St (Melbourne City)"", ""11-Queensberry St/Peel St (North Melbourne)"", ""9-Queen Victoria Market/Peel St (North Melbourne)"", ""9-Pelham St/Elizabeth St (Melbourne City)"", ""9-William St/Victoria St (Melbourne City)"""
816316705150098944,90729398,Flexistayz,Melbourne,Private room,60,5,3,2023-07-11,0.5,327,84,3,Home in Melbourne,5.0,1,1,3.0,Melbourne,cheap,144.954719689675,-37.8123710025102,POINT (319963.7157926463 5813031.957139881),"""3-William St/Bourke St (Melbourne City)"", ""4-Queen St/La Trobe St (Melbourne City)"", ""1-Spencer St/La Trobe St (Melbourne City)"", ""120-Lonsdale St/Spencer St (Melbourne City)"", ""8-Franklin St/Peel St (Melbourne City)"", ""119-Spencer St/La Trobe St (Melbourne City)"", ""3-William St/La Trobe St (Melbourne City)"", ""119-La Trobe St/Spencer St (Melbourne City)"", ""2-King St/La Trobe St (Melbourne City)"", ""8-Franklin St/William St (Melbourne City)"", ""7-Flagstaff Railway Station/William St (Melbourne City)"", ""5-Bourke St/William St (Melbourne City)"""
