id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
790880513183960870,Rental unit in St Kilda · ★4.50 · 2 bedrooms · 2 beds · 1 bath,431039793,Yudo,,Port Phillip,-37.87029759027738,144.98342674066728,Entire home/apt,118,2,10,2023-08-20,1.24,49,309,10,
794040634944655047,Rental unit in Melbourne · ★4.85 · 2 bedrooms · 4 beds · 1 bath,477181521,Sam,,Melbourne,-37.81194785720339,144.96095199437568,Entire home/apt,203,1,33,2023-09-01,4.04,38,115,33,
790888570318277693,Rental unit in Melbourne · ★4.88 · 2 bedrooms · 2 beds · 1 bath,492941671,Kelley,,Melbourne,-37.8203424,144.9559928,Entire home/apt,260,2,17,2023-08-20,2.25,1,131,17,
790890949878777477,Rental unit in Melbourne · ★4.13 · 2 bedrooms · 3 beds · 2 baths,343442154,Advante Homes,,Melbourne,-37.8132789,144.9518393,Entire home/apt,170,1,8,2023-07-20,1.05,154,151,8,
789406693343659041,Rental unit in Melbourne · 2 bedrooms · 2 beds · 1 bath,126719625,Caroline,,Melbourne,-37.8147259,144.9621291,Entire home/apt,316,2,2,2023-04-04,0.32,7,90,2,
794259457147645844,Home in Williamstown North · ★4.69 · 2 bedrooms · 2 beds · 1.5 shared baths,493644078,Edoardo,,Hobsons Bay,-37.8552965,144.8811374,Private room,58,1,16,2023-08-21,2.00,1,175,16,
789418225495702790,Home in Clifton Hill · ★5.0 · 2 bedrooms · 2 beds · 1.5 baths,46730517,Elizabeth,,Yarra,-37.78845915196835,144.99808689592086,Entire home/apt,270,5,6,2023-02-13,0.76,1,35,6,
789430113892598820,Rental unit in St Kilda · ★4.95 · 1 bedroom · 2 beds · 1 bath,23082566,Michelle,,Port Phillip,-37.8650204,144.9876674,Entire home/apt,120,6,21,2023-08-25,2.59,6,325,21,
790905208475647928,Rental unit in Southbank · ★5.0 · 3 bedrooms · 4 beds · 2 baths,492944074,Andrew,,Melbourne,-37.82426964174247,144.96397124319054,Entire home/apt,398,2,12,2023-08-12,1.76,1,219,12,
790906081702111376,Home in Glen Waverley · ★4.40 · 5 bedrooms · 5 beds · 2 baths,439614306,Myka,,Monash,-37.89849,145.16311,Entire home/apt,299,3,5,2023-06-11,0.60,50,299,5,
790986594471409295,Home in Belgrave Heights · ★5.0 · 1 bedroom · 1 bed · 1 private bath,331269299,Chanel,,Yarra Ranges,-37.92261,145.34567,Private room,124,1,4,2023-04-29,0.68,1,360,4,
790991090225325520,Rental unit in Brunswick East · ★4.60 · Studio · 1 bed · 1 bath,148705113,Ben,,Moreland,-37.768062313164435,144.97282326221466,Entire home/apt,150,2,10,2023-07-08,1.21,1,190,10,
794366608690492903,Home in Bundoora · ★4.58 · 1 bedroom · 2 beds · 1 private bath,493658726,Nan,,Darebin,-37.7150374231295,145.05191117301638,Private room,100,2,12,2023-05-18,1.59,5,0,12,
794405909734237721,Rental unit in Docklands · ★4.71 · 2 bedrooms · 2 beds · 2 baths,158144181,Megan,,Melbourne,-37.82130019792915,144.95427315354186,Entire home/apt,129,1,21,2023-08-27,2.58,20,56,21,
790996175607461776,Villa in Point Cook · ★4.93 · 1 bedroom · 2 beds · 1.5 shared baths,265712790,Vince,,Wyndham,-37.90681781967498,144.76742926235372,Private room,53,2,14,2023-07-13,1.83,2,181,14,
789485495630781120,Rental unit in Melbourne · 2 bedrooms · 2 beds · 1 bath,108813610,Full Home Short Stay,,Melbourne,-37.81270074565304,144.95960835708223,Entire home/apt,230,2,2,2023-03-17,0.26,22,2,2,
794413256397774079,Rental unit in Melbourne · 2 bedrooms · 3 beds · 1 bath,463632004,Hong Liang,,Melbourne,-37.8157157,144.9529559,Entire home/apt,288,1,0,,,1,0,0,
789509481211132211,Home in Kew · 1 bedroom · 2 beds · 1.5 baths,492663618,Jack,,Boroondara,-37.80023557771359,145.02119184927017,Private room,96,3,0,,,1,352,0,
791046573214383682,Rental unit in Southbank · ★4.96 · 2 bedrooms · 3 beds · 2 baths,9510598,Alix And Taj,,Melbourne,-37.82328047484652,144.96161940923332,Entire home/apt,214,1,24,2023-08-28,3.14,39,292,24,
791081920445913639,Rental unit in Southbank · ★4.93 · 3 bedrooms · 5 beds · 2 baths,9510598,Alix And Taj,,Melbourne,-37.8234523418917,144.96257705235516,Entire home/apt,314,5,29,2023-08-28,3.58,39,300,29,
794446059817165469,Rental unit in Carlton · ★4.50 · 2 bedrooms · 3 beds · 2 baths,96431587,Yu,,Melbourne,-37.80687013094174,144.96116619742457,Entire home/apt,165,2,6,2023-05-06,0.82,1,0,6,
794454825751513034,Rental unit in Melbourne · ★5.0 · 2 bedrooms · 3 beds · 2 baths,133673118,Peter & Lydia,,Melbourne,-37.8174369,144.9536585,Entire home/apt,195,1,21,2023-08-31,2.72,11,203,21,
789526080339867074,Serviced apartment in Melbourne · ★4.51 · 2 bedrooms · 4 beds · 2 baths,24559735,Angela,,Melbourne,-37.82180524635555,144.9564517148691,Entire home/apt,124,1,97,2023-08-12,11.50,10,75,97,
789611997942122252,Rental unit in Albert Park · ★4.85 · 1 bedroom · 2 beds · 1 bath,2136236,Gary,,Port Phillip,-37.839026509682824,144.95482711191633,Entire home/apt,201,3,13,2023-07-10,1.59,34,174,13,
794486335551117975,Rental unit in Melbourne · ★4.85 · Studio · 2 beds · 1 bath,158100659,Nick,,Melbourne,-37.81599665850334,144.95181449390464,Entire home/apt,101,2,41,2023-09-01,5.08,18,81,41,
791095087710497059,Rental unit in Melbourne · ★4.80 · 2 bedrooms · 3 beds · 2 baths,305193573,Kenny,,Melbourne,-37.81592873441431,144.95207599168256,Entire home/apt,195,3,10,2023-06-23,1.27,7,0,10,
794486672748730553,Rental unit in Saint Kilda West · ★4.70 · 2 bedrooms · 2 beds · 1 bath,493673407,Devereux,,Port Phillip,-37.8570591,144.9683039,Entire home/apt,190,3,10,2023-08-26,1.74,1,15,10,
795911868695537195,Home in Cranbourne North · ★5.0 · 2 bedrooms · 3 beds · 2.5 baths,424602365,Roman,,Casey,-38.08171,145.28054,Entire home/apt,190,4,3,2023-07-09,0.61,1,116,3,
794513998926948175,Rental unit in Docklands · ★4.80 · 1 bedroom · 1 bed · 1 private bath,152155033,Alara,,Melbourne,-37.8196989,144.9481318,Private room,105,6,15,2023-07-16,1.91,5,88,15,
795913055735643013,Home in Carlton · 1 bedroom · 1 bed · 2.5 shared baths,90729398,Flexistayz,,Melbourne,-37.800648391636145,144.96927611398476,Private room,68,7,1,2023-05-31,0.31,327,90,1,
791097064769612528,Home in Point Cook · ★4.64 · 5 bedrooms · 5 beds · 2 baths,242420717,Srinivas,,Wyndham,-37.89352,144.71734,Entire home/apt,300,2,11,2023-07-02,1.37,1,89,11,
794524405605240836,Home in North Melbourne · ★5.0 · 1 bedroom · 1 bed · 1.5 shared baths,453823,Sonya,,Melbourne,-37.80074635813086,144.95101174760725,Private room,70,4,6,2023-07-02,1.18,1,276,6,
791097583906617901,Rental unit in West Melbourne · ★4.71 · 1 bedroom · 1 bed · 1 bath,446080599,Bedspoke,,Melbourne,-37.808122,144.9486317,Entire home/apt,107,1,14,2023-07-24,1.78,77,350,14,
795919417556596734,Rental unit in South Yarra · 2 bedrooms · 3 beds · 1 bath,760849,Boutique Stays Accommodation Group,,Melbourne,-37.83566182792115,144.9785053492857,Entire home/apt,313,5,1,2023-02-14,0.15,73,147,1,
794540383533884025,Home in Wollert · ★New · 1 bedroom · 1 bed · 2 baths,453916127,Deepak,,Whittlesea,-37.61345,145.0129,Private room,48,1,0,,,2,64,0,
795929832119653602,Home in Ashwood · ★4.64 · 3 bedrooms · 4 beds · 2.5 baths,328937522,Brett,,Monash,-37.8621,145.10465,Entire home/apt,290,3,14,2023-06-23,1.89,1,4,14,
791107178199696944,Home in Patterson Lakes · ★4.64 · 3 bedrooms · 3 beds · 2 baths,39583419,Wei,,Kingston,-38.06906,145.14076,Entire home/apt,250,2,11,2023-06-12,1.38,1,319,11,
794548918004994278,Condo in Maribyrnong · 2 bedrooms · 2 beds · 1 bath,257902449,BA And LH,,Maribyrnong,-37.7690867,144.8887238,Entire home/apt,250,14,1,2023-02-01,0.14,1,150,1,
791113544113472773,Rental unit in West Melbourne · ★4.79 · 1 bedroom · 1 bed · 1 bath,446080599,Bedspoke,,Melbourne,-37.808122,144.9486317,Entire home/apt,143,1,19,2023-08-15,2.30,77,326,19,
791396867073500023,Rental unit in Southbank · ★4.77 · 3 bedrooms · 3 beds · 3 baths,303596830,Dave,,Melbourne,-37.82241355033157,144.9634614558895,Entire home/apt,590,2,13,2023-08-25,1.67,22,338,13,
795936539240072917,Home in Bentleigh East · 3 bedrooms · 3 beds · 3 baths,29019031,Jeremy,,Glen Eira,-37.93431027428166,145.0598495413588,Entire home/apt,399,3,0,,,1,227,0,
794565018902209912,Home in Keilor Downs · 1 bedroom · 1 bed · 1 shared bath,492224811,Dongdong,,Brimbank,-37.72456,144.79554,Private room,110,1,1,2023-01-21,0.13,6,361,1,
791427678873855703,Rental unit in Melbourne · ★4.88 · 2 bedrooms · 2 beds · 2 baths,485371676,Iris,,Melbourne,-37.810933532966835,144.96049272499744,Entire home/apt,165,2,32,2023-08-21,4.12,5,48,32,
794576387986881714,Home in Keilor Downs · 1 bedroom · 1 bed · 1 shared bath,492224811,Dongdong,,Brimbank,-37.72254,144.7947,Private room,125,1,0,,,6,359,0,
791439053593436064,Rental unit in Melbourne · ★4.67 · 2 bedrooms · 2 beds · 1 bath,485371676,Iris,,Melbourne,-37.8107195138605,144.96016674874426,Entire home/apt,165,2,27,2023-08-07,3.29,5,82,27,
795961252045019827,Home in Truganina · ★5.0 · 2 bedrooms · 3 beds · 1 shared bath,480419599,Kaushal,,Wyndham,-37.844534512891435,144.71503783017397,Private room,145,1,5,2023-04-10,0.62,3,91,5,
795979947991104484,Townhouse in Seaford · ★4.50 · 2 bedrooms · 2 beds · 1.5 baths,170651187,Sam,,Frankston,-38.12154,145.12547,Entire home/apt,148,3,8,2023-08-13,1.15,4,162,8,
794578611116794492,Rental unit in Hampton · ★5.0 · 1 bedroom · 1 bed · 1 bath,13919021,Samantha,,Bayside,-37.939105461805,145.00088017433882,Entire home/apt,131,1,18,2023-08-05,2.90,1,226,18,
794629039946068102,Home in Keilor Downs · 1 bedroom · 2 beds · 1.5 shared baths,492224811,Dongdong,,Brimbank,-37.72456,144.79558,Private room,95,1,1,2023-01-21,0.13,6,334,1,
794656205681019973,Rental unit in Kew · ★4.08 · 1 bedroom · 1 bed · 1 bath,493690846,Rob,,Boroondara,-37.80638239888813,145.02695945262033,Entire home/apt,136,1,39,2023-08-20,4.78,3,362,39,
794678275243537420,Rental unit in Kew · ★4.0 · 1 bedroom · 2 beds · 1 bath,493690846,Rob,,Boroondara,-37.80788686102376,145.02839811225255,Entire home/apt,159,1,3,2023-03-26,0.44,3,360,3,
794680543750933384,Rental unit in Kew · ★4.13 · 1 bedroom · 3 beds · 1 bath,493690846,Rob,,Boroondara,-37.808198592043894,145.02643715230266,Entire home/apt,179,1,16,2023-08-27,1.98,3,359,16,
794766169497765308,Home in Yarra Glen · ★5.0 · 3 bedrooms · 6 beds · 3 baths,301351618,Amali,,Yarra Ranges,-37.618837,145.3667057,Entire home/apt,607,2,17,2023-07-30,2.24,1,304,17,
794806024564171683,Rental unit in Melbourne · ★4.77 · 1 bedroom · 1 bed · 1 bath,493712027,Sirui,,Melbourne,-37.809565685265966,144.960119985044,Entire home/apt,130,1,43,2023-08-27,5.51,2,263,43,
795986554421359495,Rental unit in Footscray · ★New · 1 bedroom · 1 bed · 1 bath,7588396,Soraya,,Maribyrnong,-37.798701929286295,144.88190987739284,Entire home/apt,124,10,0,,,1,165,0,
791457922748893176,Rental unit in Elwood · ★4.70 · 1 bedroom · 1 bed · 1 bath,493072782,Sadie And Steph,,Port Phillip,-37.88024546644351,144.98154423801043,Entire home/apt,134,3,20,2023-07-23,2.67,1,34,20,
794939116311879273,Home in Footscray · ★5.0 · 1 bedroom · 1 bed · 1 bath,14173212,Neil & Carolina,,Maribyrnong,-37.80221581163573,144.90596118930424,Entire home/apt,664,1,6,2023-06-24,0.78,3,361,6,
791510249122883817,Rental unit in Abbotsford · ★4.80 · 1 bedroom · 1 bed · 1 bath,82224461,Hayley,,Yarra,-37.80021289517736,145.00037233661837,Entire home/apt,230,2,5,2023-05-14,0.78,1,322,5,
796015401864858497,Home in Carlton · 1 bedroom · 2 beds · 2.5 shared baths,90729398,Flexistayz,,Melbourne,-37.79919206582283,144.97094186871067,Private room,68,7,2,2023-08-13,0.40,327,90,2,
795001517711815764,Rental unit in Melbourne · ★4.50 · 1 bedroom · 1 bed · 1 shared bath,319493162,City,,Melbourne,-37.814886815833475,144.95564041436785,Private room,115,1,6,2023-08-07,0.74,7,180,6,
796015952066976929,Rental unit in Melbourne · ★5.0 · 1 bedroom · 1 bed · 1 bath,379113628,Lawrie,,Melbourne,-37.811254450102986,144.9565619976075,Entire home/apt,190,4,20,2023-08-21,2.68,2,74,20,
791560245446061632,Rental unit in South Melbourne · ★5.0 · 1 bedroom · 1 bed · 1 bath,136472978,Ricki,,Port Phillip,-37.8326725,144.9690569,Entire home/apt,142,3,3,2023-06-12,0.53,3,349,3,
795031993641414705,Rental unit in South Yarra · ★5.0 · 2 bedrooms · 2 beds · 2 baths,122129587,Anastasia,,Stonnington,-37.8375906,144.994833,Entire home/apt,216,2,3,2023-08-26,3,1,79,3,
791566073685006860,Rental unit in Melbourne · ★4.92 · 1 bedroom · 2 beds · 1 bath,451553588,Lara,,Melbourne,-37.818351995207756,144.95868836078697,Entire home/apt,223,1,73,2023-08-28,11.35,3,168,73,
791629892984535670,Rental unit in Melbourne · ★4.47 · 2 bedrooms · 2 beds · 1 bath,488148725,Songyan,,Melbourne,-37.81520283881772,144.95648776694196,Entire home/apt,169,1,36,2023-08-06,4.30,6,0,36,
791666301993831004,Home in Point Cook · ★5.0 · 1 bedroom · 1 bed · 1.5 shared baths,490002729,Tengyue,,Wyndham,-37.91202,144.759,Private room,70,1,12,2023-06-21,1.45,6,280,12,
796061415588812900,Rental unit in Prahran · ★4.86 · 1 bedroom · 1 bed · 1 bath,2086551,Rod,,Stonnington,-37.85387,145.01077,Entire home/apt,150,3,7,2023-08-01,0.92,1,173,7,
796064570839364038,Home in Bundoora · ★4.67 · 1 bedroom · 2 beds · 1 private bath,493658726,Nan,,Darebin,-37.71498649999999,145.0518468,Private room,100,2,6,2023-04-03,0.84,5,0,6,
795039010672111254,Rental unit in Carlton · ★5.0 · 3 bedrooms · 4 beds · 2 baths,356845764,Lee,,Melbourne,-37.80510333251555,144.96140449932255,Entire home/apt,169,1,17,2023-08-31,3.21,37,98,17,
796078094219140912,Home in Bundoora · ★4.71 · 1 bedroom · 2 beds · 1 private bath,493658726,Nan,,Darebin,-37.71498649999999,145.0518468,Private room,93,2,7,2023-04-01,0.92,5,6,7,
795147119923108253,Home in Caulfield South · ★5.0 · 2 bedrooms · 3 beds · 1.5 baths,31066604,Sharona,,Glen Eira,-37.89540921362946,145.032216863498,Entire home/apt,249,3,9,2023-08-14,1.38,1,62,9,
796085677261415469,Home in Bundoora · ★4.82 · 1 bedroom · 1 bed · 1 private bath,493658726,Nan,,Darebin,-37.71498649999999,145.0518468,Private room,85,2,11,2023-08-13,1.46,5,15,11,
791674403480030890,Rental unit in Southbank · 1 bedroom · 1 bed · 1 bath,138649185,Apac,,Melbourne,-37.823708091957386,144.9631123647497,Entire home/apt,220,8,0,,,34,358,0,
795187160481343228,Rental unit in Port Melbourne · 2 bedrooms · 2 beds · 1 bath,91387730,Armando,,Port Phillip,-37.8435835,144.9440283,Entire home/apt,800,5,1,2023-04-04,0.19,1,22,1,
796125339568860966,Rental unit in Windsor · 1 bedroom · 1 bed · 1.5 shared baths,112057686,Caz,,Stonnington,-37.85809673555077,144.99678259652407,Private room,65,2,0,,,1,0,0,
795196660768907731,Rental unit in Prahran · 2 bedrooms · 2 beds · 1 bath,140845875,Cait,,Stonnington,-37.8530528,145.0097042,Entire home/apt,250,2,1,2023-04-02,0.19,1,320,1,
796131203000815631,Rental unit in Pascoe Vale South · ★4.83 · 2 bedrooms · 2 beds · 2 baths,494018689,Asaad,,Moreland,-37.73643,144.93723,Entire home/apt,160,1,30,2023-08-20,3.83,1,195,30,
795268816720464432,Condo in St Kilda · 1 bedroom · 1 bed · 1 private bath,493826429,Rita,,Port Phillip,-37.87231,144.983223,Private room,160,2,0,,,1,89,0,
796143039805424539,Rental unit in Melbourne · ★5.0 · 2 bedrooms · 2 beds · 1 shared bath,56309430,Vivian,,Melbourne,-37.812564,144.9628184,Private room,85,14,3,2023-06-30,0.49,1,147,3,
796166264402431000,Home in Carlton · 1 bedroom · 1 bed · 2.5 shared baths,90729398,Flexistayz,,Melbourne,-37.80066972776696,144.9693841182745,Private room,57,7,1,2023-02-20,0.15,327,90,1,
791714749633103551,Rental unit in Carlton · 1 bedroom · 1 bed · 1 bath,138649185,Apac,,Melbourne,-37.80376691715496,144.9632083947162,Entire home/apt,218,7,0,,,34,356,0,
791764106194090350,Rental unit in Melbourne · ★4.79 · 1 bedroom · 1 bed · 1 bath,12590811,Sian,,Melbourne,-37.81536259396834,144.97349155132844,Entire home/apt,215,3,14,2023-08-07,1.83,12,342,14,
791766886466877439,Rental unit in Melbourne · 1 bedroom · 1 bed · 1 bath,138649185,Apac,,Melbourne,-37.81648324502126,144.9595869624417,Entire home/apt,250,7,0,,,34,363,0,
791769917226121584,Dome in Diggers Rest · ★4.71 · 1 bedroom · 1 bed · 1 bath,382929044,Vanessa,,Melton,-37.64841,144.68027,Entire home/apt,200,1,7,2023-05-11,0.87,4,365,7,
791823090710086687,Guesthouse in Coburg · ★4.21 · 2 bedrooms · 2 beds · 1 bath,493138879,Faye,,Moreland,-37.75029546164166,144.96402393586197,Entire home/apt,160,1,28,2023-08-19,3.39,1,175,28,
795287265569871426,Rental unit in Southbank · ★4.83 · 1 bedroom · 2 beds · 1 bath,84355760,Leanne,,Melbourne,-37.82690255601426,144.9606755622472,Entire home/apt,133,2,30,2023-08-07,3.83,1,114,30,
792100839983004849,Rental unit in Melbourne · ★4.86 · 2 bedrooms · 2 beds · 1 bath,474804117,Angela,,Melbourne,-37.815446,144.9541165,Entire home/apt,153,2,44,2023-08-31,5.32,10,83,44,
796168512637081907,Home in Woori Yallock · ★4.90 · 3 bedrooms · 3 beds · 1 bath,490802059,Janette,,Yarra Ranges,-37.7793,145.53303,Entire home/apt,185,2,10,2023-07-02,1.37,1,15,10,
796169766873060088,Home in Carlton · 1 bedroom · 1 bed · 2.5 shared baths,90729398,Flexistayz,,Melbourne,-37.80069655789443,144.96941867909692,Private room,55,7,0,,,327,90,0,
795342991678179706,Home in Brunswick West · 4 bedrooms · 4 beds · 2.5 baths,8574094,Kylie,,Moreland,-37.76976190289264,144.9463070275814,Entire home/apt,800,2,0,,,1,0,0,
796172993264982578,Home in Carlton · 2 bedrooms · 1 bed · 2.5 shared baths,90729398,Flexistayz,,Melbourne,-37.79932139277924,144.97108275214623,Private room,65,7,0,,,327,90,0,
792136849264786754,Rental unit in Elwood · ★4.75 · 3 bedrooms · 3 beds · 1 bath,17102266,Catherine,,Port Phillip,-37.89027168638685,144.99078903347254,Entire home/apt,360,2,4,2023-04-03,0.53,1,88,4,
795375801774440457,Home in Glenroy · 1 bedroom · 1 bed · 1 shared bath,486564059,Marie-Louise,,Moreland,-37.70387,144.93395,Private room,120,1,0,,,1,90,0,
792139960843138316,Rental unit in Thornbury · ★4.80 · 1 bedroom · 1 bed · 1 bath,356772,Liam,,Darebin,-37.756116,144.9948837,Entire home/apt,130,3,5,2023-08-22,2.88,1,309,5,
792153886865712342,Rental unit in North Melbourne · ★5.0 · 1 bedroom · 1 bed · 1 bath,5326590,Anastasia,,Melbourne,-37.800515,144.955313,Entire home/apt,144,2,20,2023-08-27,2.55,4,114,20,
796420460925345288,Home in Frankston · 3 bedrooms · 3 beds · 2 baths,106467288,Marcel,,Frankston,-38.15109,145.12241,Entire home/apt,700,3,1,2023-03-13,0.17,1,332,1,
795403672767556680,Rental unit in Fitzroy · ★5.0 · 1 bedroom · 1 bed · 1 bath,48795310,Chloe,,Yarra,-37.798249482938196,144.98109775713212,Entire home/apt,250,2,5,2023-03-30,0.66,1,241,5,
796453512623001855,Home in Warburton · ★4.93 · 2 bedrooms · 3 beds · 1.5 baths,408118731,Stephanie,,Yarra Ranges,-37.7514779,145.6887666,Entire home/apt,316,2,15,2023-08-26,3.02,1,343,15,
796496571729223937,Rental unit in Southbank · ★4.60 · 2 bedrooms · 2 beds · 1 bath,398720554,Roy,,Melbourne,-37.8216222,144.9668458,Entire home/apt,178,2,10,2023-07-09,1.32,21,354,10,
792190155170575259,Rental unit in Melbourne · ★4.86 · 2 bedrooms · 2 beds · 1 bath,488052787,Pui Foong,,Melbourne,-37.80852292996758,144.96226136570883,Entire home/apt,140,1,77,2023-08-27,9.83,2,148,77,
792218029867694783,Home in Caulfield · 4 bedrooms · 4 beds · 3 baths,431802106,Emily,,Glen Eira,-37.881546674089414,145.01844663354169,Entire home/apt,850,3,2,2023-06-12,0.39,1,364,2,
795411644221067367,Home in Meadow Heights · ★4.89 · 1 bedroom · 1 bed · 1.5 baths,234932814,Melissa,,Hume,-37.64865547312405,144.91845557605743,Private room,70,1,65,2023-09-02,8.37,2,335,65,
792264225764376327,Rental unit in Fitzroy · ★5.0 · 1 bedroom · 1 bed · 1 bath,11256559,Fiona,,Yarra,-37.80842401442697,144.9832788631523,Entire home/apt,235,3,7,2023-09-03,0.91,1,10,7,
796512363082299803,Cottage in Olinda · ★5.0 · Studio · 1 bed · 1 bath,494165967,Karen,,Yarra Ranges,-37.850392,145.3687,Entire home/apt,372,2,4,2023-07-05,0.53,2,262,4,
